,q,I
0,9.410158237114136e-06,139.31807
1,2.8230474711342412e-05,138.52257
2,4.705079118557069e-05,137.56696
3,6.587110765979897e-05,140.14313
4,8.469142413402725e-05,143.30246
5,0.00010351174060825554,146.54683
6,0.00012233205708248382,149.44276
7,0.00014115237355671209,151.06451
8,0.00015997269003094035,150.85469
9,0.00017879300650516864,150.34131
10,0.00019761332297939694,149.29123
11,0.00021643363945362518,149.60265
12,0.00023525395592785347,149.51697
13,0.00025407427240208176,150.45042
14,0.00027289458887631,149.98105
15,0.0002917149053505383,148.57146
16,0.00031053522182476653,147.96336
17,0.0003293555382989948,148.50749
18,0.0003481758547732231,149.85086
19,0.0003669961712474514,150.13986
20,0.0003858164877216797,149.2309
21,0.00040463680419590794,147.89238
22,0.0004234571206701362,146.83575
23,0.00044227743714436447,145.3356
24,0.00046109775361859276,144.59169
25,0.00047991807009282106,144.20773
26,0.0004987383865670493,144.522
27,0.0005175587030412776,145.00597
28,0.0005363790195155059,144.94434
29,0.0005551993359897341,145.56259
30,0.0005740196524639625,146.71198
31,0.0005928399689381908,147.11548
32,0.0006116602854124189,146.7196
33,0.0006304806018866472,146.36034
34,0.0006493009183608755,146.92857
35,0.0006681212348351038,147.3126
36,0.0006869415513093321,147.23477
37,0.0007057618677835603,147.57152
38,0.0007245821842577887,147.23456
39,0.0007434025007320169,147.09962
40,0.0007622228172062453,147.22772
41,0.0007810431336804735,147.22662
42,0.0007998634501547018,148.00049
43,0.0008186837666289301,148.05597
44,0.0008375040831031582,148.18686
45,0.0008563243995773866,147.80736
46,0.0008751447160516148,147.64786
47,0.0008939650325258432,147.72797
48,0.0009127853490000714,148.78537
49,0.0009316056654742996,149.36774
50,0.000950425981948528,149.99039
51,0.0009692462984227562,150.84538
52,0.0009880666148969846,151.0963
53,0.0010068869313712128,151.18802
54,0.001025707247845441,151.06082
55,0.0010445275643196693,151.58495
56,0.0010633478807938975,152.06749
57,0.001082168197268126,152.43884
58,0.0011009885137423542,152.21747
59,0.0011198088302165825,151.64815
60,0.0011386291466908107,151.85312
61,0.001157449463165039,151.8397
62,0.0011762697796392674,151.4537
63,0.0011950900961134956,151.2922
64,0.0012139104125877239,151.32712
65,0.0012327307290619521,150.59995
66,0.0012515510455361803,150.06126
67,0.0012703713620104088,149.90558
68,0.001289191678484637,149.72766
69,0.0013080119949588653,150.47173
70,0.0013268323114330935,150.55907
71,0.001345652627907322,149.97638
72,0.0013644729443815502,149.3429
73,0.0013832932608557785,149.0347
74,0.0014021135773300067,149.33229
75,0.0014209338938042347,149.16023
76,0.0014397542102784634,148.8543
77,0.0014585745267526916,148.99423
