,q,I
0,0.0009410158237114137,12604.078
1,0.0028230474711342414,12579.072
2,0.004705079118557069,12633.037
3,0.006587110765979897,12954.988
4,0.008469142413402726,13324.826
5,0.010351174060825554,13471.3125
6,0.01223320570824838,13540.229
7,0.014115237355671207,13517.895
8,0.015997269003094037,13427.624
9,0.017879300650516863,13344.663
10,0.019761332297939693,13272.124
11,0.02164336394536252,13285.769
12,0.023525395592785346,13324.487
13,0.025407427240208176,13334.488
14,0.027289458887631002,13322.571
15,0.029171490535053825,13247.505
16,0.031053522182476655,13205.473
17,0.03293555382989948,13226.301
18,0.03481758547732231,13300.166
19,0.03669961712474514,13236.544
20,0.03858164877216797,13143.015
21,0.040463680419590795,13007.352
22,0.04234571206701362,12884.468
23,0.04422774371443645,12764.807
24,0.04610977536185928,12682.622
25,0.04799180700928211,12685.922
26,0.04987383865670494,12750.147
27,0.05175587030412776,12748.292
28,0.05363790195155058,12756.241
29,0.05551993359897341,12836.661
30,0.05740196524639624,12935.411
31,0.05928399689381908,12933.676
32,0.061166028541241896,12873.386
33,0.06304806018866473,12821.516
34,0.06493009183608756,12865.473
35,0.06681212348351037,12927.102
36,0.06869415513093322,12903.815
37,0.07057618677835603,12910.515
38,0.07245821842577888,12845.93
39,0.07434025007320169,12830.768
40,0.07622228172062452,12861.023
41,0.07810431336804735,12841.511
42,0.07998634501547017,12888.448
43,0.08186837666289301,12897.872
44,0.08375040831031583,12896.5
45,0.08563243995773866,12882.146
46,0.08751447160516149,12876.287
47,0.08939650325258432,12862.414
48,0.09127853490000715,12938.423
49,0.09316056654742996,12998.165
50,0.0950425981948528,13066.615
51,0.09692462984227562,13164.402
52,0.09880666148969845,13188.743
53,0.10068869313712128,13184.803
54,0.10257072478454411,13174.431
55,0.10445275643196694,13210.424
56,0.10633478807938976,13283.154
57,0.10821681972681259,13346.376
58,0.11009885137423542,13381.31
59,0.11198088302165825,13352.496
60,0.11386291466908108,13348.658
61,0.1157449463165039,13349.043
62,0.11762697796392674,13333.073
63,0.11950900961134957,13333.939
64,0.12139104125877238,13362.744
65,0.12327307290619521,13314.389
66,0.12515510455361803,13255.491
67,0.12703713620104087,13243.672
68,0.1289191678484637,13220.075
69,0.13080119949588653,13303.265
70,0.13268323114330935,13324.126
71,0.1345652627907322,13267.231
72,0.136447294438155,13217.665
73,0.13832932608557783,13191.807
74,0.14021135773300067,13226.748
75,0.14209338938042348,13206.986
76,0.14397542102784633,13174.761
77,0.14585745267526914,13189.51
78,0.14773948432269196,13167.918
79,0.1496215159701148,13147.803
80,0.15150354761753765,13144.346
81,0.15338557926496046,13140.896
82,0.15526761091238328,13125.094
83,0.1571496425598061,13164.22
84,0.15903167420722894,13184.248
85,0.16091370585465178,13220.854
86,0.1627957375020746,13254.454
87,0.16467776914949742,13217.247
88,0.16655980079692026,13153.886
89,0.16844183244434308,13096.963
90,0.17032386409176592,13058.938
91,0.17220589573918874,13057.189
92,0.17408792738661155,13062.402
93,0.1759699590340344,13107.027
94,0.17785199068145724,13133.244
95,0.17973402232888006,13210.618
96,0.18161605397630287,13227.012
97,0.1834980856237257,13199.684
98,0.18538011727114853,13183.42
99,0.18726214891857138,13147.002
100,0.1891441805659942,13166.556
101,0.191026212213417,13218.213
102,0.19290824386083982,13238.011
103,0.19479027550826267,13226.497
104,0.1966723071556855,13220.188
105,0.19855433880310833,13247.384
106,0.20043637045053114,13274.243
107,0.20231840209795396,13284.33
108,0.20420043374537683,13227.422
109,0.20608246539279965,13203.511
110,0.20796449704022246,13203.119
111,0.20984652868764528,13201.527
112,0.2117285603350681,13226.7295
113,0.21361059198249097,13223.784
114,0.21549262362991378,13208.177
115,0.2173746552773366,13220.745
116,0.21925668692475941,13230.804
117,0.22113871857218226,13251.098
118,0.2230207502196051,13275.369
119,0.22490278186702792,13298.506
120,0.22678481351445073,13336.028
121,0.22866684516187358,13370.134
122,0.2305488768092964,13382.738
123,0.23243090845671924,13389.246
124,0.2343129401041421,13372.23
125,0.23619497175156492,13356.415
126,0.23807700339898774,13348.62
127,0.23995903504641056,13376.996
128,0.2418410666938334,13400.659
129,0.24372309834125622,13390.992
130,0.24560512998867903,13402.368
131,0.24748716163610185,13409.277
132,0.24936919328352466,13440.478
133,0.25125122493094754,13467.418
134,0.2531332565783704,13462.404
135,0.25501528822579317,13477.213
136,0.256897319873216,13514.013
137,0.25877935152063886,13535.556
138,0.26066138316806164,13547.36
139,0.2625434148154845,13524.541
140,0.26442544646290733,13518.499
141,0.2663074781103301,13514.584
142,0.268189509757753,13491.817
143,0.2700715414051758,13467.981
144,0.27195357305259865,13455.828
145,0.27383560470002144,13463.393
146,0.2757176363474443,13440.355
147,0.2775996679948671,13419.381
148,0.2794816996422899,13427.331
149,0.28136373128971276,13437.207
150,0.2832457629371356,13488.942
151,0.28512779458455845,13504.388
152,0.2870098262319813,13508.236
153,0.2888918578794041,13503.423
154,0.2907738895268269,13513.616
155,0.2926559211742497,13524.8955
156,0.29453795282167256,13543.413
157,0.2964199844690954,13563.807
158,0.2983020161165182,13561.347
159,0.30018404776394103,13584.207
160,0.3020660794113639,13612.07
161,0.3039481110587867,13630.457
162,0.30583014270620956,13626.246
163,0.30771217435363235,13598.509
164,0.3095942060010552,13572.908
165,0.31147623764847804,13570.342
166,0.3133582692959008,13597.046
167,0.31524030094332367,13637.566
168,0.31712233259074646,13672.259
169,0.3190043642381693,13696.89
170,0.32088639588559215,13734.707
171,0.322768427533015,13736.621
172,0.32465045918043783,13745.233
173,0.3265324908278606,13776.441
174,0.32841452247528347,13769.561
175,0.3302965541227063,13773.908
176,0.3321785857701291,13758.427
177,0.33406061741755194,13733.798
178,0.33594264906497473,13756.6
179,0.33782468071239763,13773.017
180,0.3397067123598205,13816.541
181,0.34158874400724326,13868.16
182,0.3434707756546661,13890.645
183,0.3453528073020889,13915.014
184,0.34723483894951174,13942.247
185,0.3491168705969346,13969.372
186,0.35099890224435737,13988.966
187,0.3528809338917802,13991.453
188,0.35476296553920306,13999.508
189,0.3566449971866259,14005.851
190,0.35852702883404874,14019.977
191,0.36040906048147153,14062.884
192,0.3622910921288944,14102.733
193,0.36417312377631716,14115.881
194,0.36605515542374,14161.125
195,0.36793718707116285,14175.37
196,0.36981921871858564,14172.886
197,0.37170125036600854,14223.481
198,0.37358328201343133,14263.12
199,0.37546531366085417,14324.259
200,0.377347345308277,14395.496
201,0.3792293769556998,14482.81
202,0.38111140860312265,14530.157
203,0.38299344025054544,14589.502
204,0.3848754718979683,14638.098
205,0.3867575035453911,14664.307
206,0.38863953519281397,14702.044
207,0.3905215668402368,14715.651
208,0.3924035984876596,14737.563
209,0.39428563013508244,14749.325
210,0.3961676617825053,14780.891
211,0.3980496934299281,14864.775
212,0.3999317250773509,14932.161
213,0.4018137567247737,14988.142
214,0.40369578837219655,15030.737
215,0.40557782001961945,15067.168
216,0.40745985166704224,15127.856
217,0.4093418833144651,15148.084
218,0.41122391496188787,15159.596
219,0.4131059466093107,15172.499
220,0.41498797825673356,15226.863
221,0.41687000990415635,15311.344
222,0.4187520415515792,15404.412
223,0.420634073199002,15478.213
224,0.4225161048464248,15461.427
225,0.4243981364938477,15439.738
226,0.4262801681412705,15437.51
227,0.42816219978869335,15455.052
228,0.43004423143611614,15510.067
229,0.431926263083539,15565.732
230,0.43380829473096183,15617.729
231,0.4356903263783846,15668.468
