,q,I
0,0.0009410158237114137,12647.131
1,0.0028230474711342414,12616.523
2,0.004705079118557069,12655.998
3,0.006587110765979897,12995.223
4,0.008469142413402726,13346.815
5,0.010351174060825554,13484.372
6,0.01223320570824838,13549.972
7,0.014115237355671207,13545.719
8,0.015997269003094037,13475.437
9,0.017879300650516863,13397.556
10,0.019761332297939693,13318.95
11,0.02164336394536252,13330.341
12,0.023525395592785346,13358.898
13,0.025407427240208176,13366.595
14,0.027289458887631002,13353.571
15,0.029171490535053825,13278.885
16,0.031053522182476655,13248.098
17,0.03293555382989948,13256.592
18,0.03481758547732231,13330.008
19,0.03669961712474514,13277.882
20,0.03858164877216797,13184.89
21,0.040463680419590795,13058.698
22,0.04234571206701362,12917.486
23,0.04422774371443645,12795.355
24,0.04610977536185928,12721.489
25,0.04799180700928211,12702.487
26,0.04987383865670494,12773.112
27,0.05175587030412776,12778.964
28,0.05363790195155058,12797.671
29,0.05551993359897341,12877.899
30,0.05740196524639624,12992.974
31,0.05928399689381908,12993.874
32,0.061166028541241896,12921.437
33,0.06304806018866473,12868.336
34,0.06493009183608756,12899.356
35,0.06681212348351037,12961.481
36,0.06869415513093322,12941.947
37,0.07057618677835603,12944.419
38,0.07245821842577888,12880.466
39,0.07434025007320169,12867.044
40,0.07622228172062452,12900.29
41,0.07810431336804735,12879.134
42,0.07998634501547017,12923.083
43,0.08186837666289301,12928.809
44,0.08375040831031583,12929.263
45,0.08563243995773866,12916.874
46,0.08751447160516149,12909.097
47,0.08939650325258432,12903.169
48,0.09127853490000715,12969.691
49,0.09316056654742996,13035.194
50,0.0950425981948528,13109.785
51,0.09692462984227562,13213.185
52,0.09880666148969845,13229.169
53,0.10068869313712128,13226.543
54,0.10257072478454411,13218.414
55,0.10445275643196694,13264.391
56,0.10633478807938976,13329.355
57,0.10821681972681259,13388.752
58,0.11009885137423542,13417.101
59,0.11198088302165825,13385.41
60,0.11386291466908108,13380.604
61,0.1157449463165039,13375.759
62,0.11762697796392674,13359.578
63,0.11950900961134957,13364.905
64,0.12139104125877238,13393.718
65,0.12327307290619521,13343.682
66,0.12515510455361803,13283.909
67,0.12703713620104087,13272.234
68,0.1289191678484637,13242.8125
69,0.13080119949588653,13319.377
70,0.13268323114330935,13344.691
71,0.1345652627907322,13294.294
72,0.136447294438155,13245.227
73,0.13832932608557783,13219.083
74,0.14021135773300067,13253.624
75,0.14209338938042348,13233.586
76,0.14397542102784633,13200.617
77,0.14585745267526914,13216.947
78,0.14773948432269196,13200.667
79,0.1496215159701148,13178.571
80,0.15150354761753765,13176.11
81,0.15338557926496046,13176.603
82,0.15526761091238328,13157.951
83,0.1571496425598061,13193.377
84,0.15903167420722894,13207.015
85,0.16091370585465178,13243.719
86,0.1627957375020746,13280.371
87,0.16467776914949742,13236.613
88,0.16655980079692026,13169.905
89,0.16844183244434308,13117.967
90,0.17032386409176592,13079.217
91,0.17220589573918874,13086.045
92,0.17408792738661155,13095.857
93,0.1759699590340344,13135.034
94,0.17785199068145724,13162.974
95,0.17973402232888006,13240.282
96,0.18161605397630287,13257.883
97,0.1834980856237257,13229.406
98,0.18538011727114853,13209.454
99,0.18726214891857138,13171.165
100,0.1891441805659942,13186.596
101,0.191026212213417,13239.823
102,0.19290824386083982,13256.87
103,0.19479027550826267,13247.277
104,0.1966723071556855,13241.495
105,0.19855433880310833,13272.5205
106,0.20043637045053114,13299.378
107,0.20231840209795396,13306.912
108,0.20420043374537683,13252.128
109,0.20608246539279965,13226.828
110,0.20796449704022246,13232.704
111,0.20984652868764528,13230.761
112,0.2117285603350681,13254.309
113,0.21361059198249097,13250.748
114,0.21549262362991378,13239.789
115,0.2173746552773366,13256.793
116,0.21925668692475941,13262.023
117,0.22113871857218226,13280.886
118,0.2230207502196051,13300.991
119,0.22490278186702792,13320.721
120,0.22678481351445073,13354.989
121,0.22866684516187358,13387.208
122,0.2305488768092964,13399.452
123,0.23243090845671924,13402.944
124,0.2343129401041421,13381.879
125,0.23619497175156492,13365.426
126,0.23807700339898774,13355.008
127,0.23995903504641056,13373.137
128,0.2418410666938334,13392.92
129,0.24372309834125622,13388.181
130,0.24560512998867903,13393.716
131,0.24748716163610185,13395.506
132,0.24936919328352466,13428.962
133,0.25125122493094754,13456.258
134,0.2531332565783704,13449.398
135,0.25501528822579317,13466.762
136,0.256897319873216,13499.552
137,0.25877935152063886,13515.879
138,0.26066138316806164,13520.6455
139,0.2625434148154845,13497.155
140,0.26442544646290733,13493.368
141,0.2663074781103301,13497.774
142,0.268189509757753,13480.829
143,0.2700715414051758,13451.031
144,0.27195357305259865,13435.617
145,0.27383560470002144,13442.74
146,0.2757176363474443,13421.576
147,0.2775996679948671,13398.648
148,0.2794816996422899,13402.598
149,0.28136373128971276,13415.347
150,0.2832457629371356,13466.275
151,0.28512779458455845,13481.259
152,0.2870098262319813,13485.668
153,0.2888918578794041,13481.735
154,0.2907738895268269,13497.494
155,0.2926559211742497,13509.29
156,0.29453795282167256,13526.95
157,0.2964199844690954,13548.958
158,0.2983020161165182,13546.041
159,0.30018404776394103,13565.963
160,0.3020660794113639,13595.53
161,0.3039481110587867,13614.405
162,0.30583014270620956,13607.339
163,0.30771217435363235,13575.4795
164,0.3095942060010552,13550.539
165,0.31147623764847804,13544.047
166,0.3133582692959008,13564.296
167,0.31524030094332367,13597.023
168,0.31712233259074646,13628.472
169,0.3190043642381693,13650.8545
170,0.32088639588559215,13690.282
171,0.322768427533015,13696.37
172,0.32465045918043783,13709.929
173,0.3265324908278606,13747.655
174,0.32841452247528347,13745.391
175,0.3302965541227063,13754.119
176,0.3321785857701291,13745.371
177,0.33406061741755194,13724.296
178,0.33594264906497473,13751.458
179,0.33782468071239763,13759.374
180,0.3397067123598205,13804.657
181,0.34158874400724326,13858.174
182,0.3434707756546661,13883.328
183,0.3453528073020889,13901.244
184,0.34723483894951174,13931.863
185,0.3491168705969346,13956.981
186,0.35099890224435737,13978.515
187,0.3528809338917802,13978.004
188,0.35476296553920306,13983.173
189,0.3566449971866259,13993.345
190,0.35852702883404874,14004.824
191,0.36040906048147153,14040.946
192,0.3622910921288944,14083.174
193,0.36417312377631716,14101.406
194,0.36605515542374,14148.473
195,0.36793718707116285,14162.711
196,0.36981921871858564,14164.032
197,0.37170125036600854,14212.737
198,0.37358328201343133,14254.74
199,0.37546531366085417,14316.375
200,0.377347345308277,14385.317
201,0.3792293769556998,14469.14
202,0.38111140860312265,14514.633
203,0.38299344025054544,14572.578
204,0.3848754718979683,14620.366
205,0.3867575035453911,14646.954
