,q,I
0,0.0009410158237114137,12584.169
1,0.0028230474711342414,12568.571
2,0.004705079118557069,12634.587
3,0.006587110765979897,12978.043
4,0.008469142413402726,13346.728
5,0.010351174060825554,13471.664
6,0.01223320570824838,13524.274
7,0.014115237355671207,13511.377
8,0.015997269003094037,13431.159
9,0.017879300650516863,13344.096
10,0.019761332297939693,13269.123
11,0.02164336394536252,13277.932
12,0.023525395592785346,13311.102
13,0.025407427240208176,13306.307
14,0.027289458887631002,13287.228
15,0.029171490535053825,13216.566
16,0.031053522182476655,13181.868
17,0.03293555382989948,13202.002
18,0.03481758547732231,13275.554
19,0.03669961712474514,13214.232
20,0.03858164877216797,13118.387
21,0.040463680419590795,12990.841
22,0.04234571206701362,12857.094
23,0.04422774371443645,12748.918
24,0.04610977536185928,12681.138
25,0.04799180700928211,12686.806
26,0.04987383865670494,12746.28
27,0.05175587030412776,12735.098
28,0.05363790195155058,12744.585
29,0.05551993359897341,12822.259
30,0.05740196524639624,12922.988
31,0.05928399689381908,12920.918
32,0.061166028541241896,12849.206
33,0.06304806018866473,12801.25
34,0.06493009183608756,12841.794
35,0.06681212348351037,12912.628
36,0.06869415513093322,12891.066
37,0.07057618677835603,12888.166
38,0.07245821842577888,12828.84
39,0.07434025007320169,12808.594
40,0.07622228172062452,12837.043
41,0.07810431336804735,12814.22
42,0.07998634501547017,12862.574
43,0.08186837666289301,12875.264
44,0.08375040831031583,12872.41
45,0.08563243995773866,12861.678
46,0.08751447160516149,12856.344
47,0.08939650325258432,12842.619
48,0.09127853490000715,12912.065
49,0.09316056654742996,12973.014
50,0.0950425981948528,13045.216
51,0.09692462984227562,13147.311
52,0.09880666148969845,13165.567
53,0.10068869313712128,13162.815
54,0.10257072478454411,13152.25
55,0.10445275643196694,13184.127
56,0.10633478807938976,13254.052
57,0.10821681972681259,13312.677
58,0.11009885137423542,13346.391
59,0.11198088302165825,13310.5
60,0.11386291466908108,13302.689
61,0.1157449463165039,13310.093
62,0.11762697796392674,13294.303
63,0.11950900961134957,13296.769
64,0.12139104125877238,13325.865
65,0.12327307290619521,13269.935
66,0.12515510455361803,13210.758
67,0.12703713620104087,13202.969
68,0.1289191678484637,13176.398
69,0.13080119949588653,13262.001
70,0.13268323114330935,13284.38
71,0.1345652627907322,13231.308
72,0.136447294438155,13186.449
73,0.13832932608557783,13161.632
74,0.14021135773300067,13196.48
75,0.14209338938042348,13178.833
76,0.14397542102784633,13140.561
77,0.14585745267526914,13157.178
78,0.14773948432269196,13132.952
79,0.1496215159701148,13109.832
80,0.15150354761753765,13110.831
81,0.15338557926496046,13110.855
82,0.15526761091238328,13090.236
83,0.1571496425598061,13123.872
84,0.15903167420722894,13135.844
85,0.16091370585465178,13172.976
86,0.1627957375020746,13210.351
87,0.16467776914949742,13175.677
88,0.16655980079692026,13107.606
89,0.16844183244434308,13047.508
90,0.17032386409176592,13007.939
91,0.17220589573918874,13011.511
92,0.17408792738661155,13018.776
93,0.1759699590340344,13064.314
94,0.17785199068145724,13098.298
95,0.17973402232888006,13179.163
96,0.18161605397630287,13197.42
97,0.1834980856237257,13167.642
98,0.18538011727114853,13148.201
99,0.18726214891857138,13106.995
100,0.1891441805659942,13119.024
101,0.191026212213417,13175.315
102,0.19290824386083982,13203.198
103,0.19479027550826267,13190.362
104,0.1966723071556855,13184.305
105,0.19855433880310833,13208.94
106,0.20043637045053114,13234.599
107,0.20231840209795396,13244.8545
108,0.20420043374537683,13189.459
109,0.20608246539279965,13161.117
110,0.20796449704022246,13164.913
111,0.20984652868764528,13161.485
112,0.2117285603350681,13186.561
113,0.21361059198249097,13187.1455
114,0.21549262362991378,13173.322
115,0.2173746552773366,13194.857
116,0.21925668692475941,13203.635
