,q,I
0,0.0009410158237114137,14206.544
1,0.0028230474711342414,14149.033
2,0.004705079118557069,14168.707
3,0.006587110765979897,14492.173
4,0.008469142413402726,14844.75
5,0.010351174060825554,15012.24
6,0.01223320570824838,15091.4
7,0.014115237355671207,15076.436
8,0.015997269003094037,14977.021
9,0.017879300650516863,14887.49
10,0.019761332297939693,14807.842
11,0.02164336394536252,14816.374
12,0.023525395592785346,14862.041
13,0.025407427240208176,14863.546
14,0.027289458887631002,14835.459
15,0.029171490535053825,14780.228
16,0.031053522182476655,14735.778
17,0.03293555382989948,14743.496
18,0.03481758547732231,14806.176
19,0.03669961712474514,14759.54
20,0.03858164877216797,14664.57
21,0.040463680419590795,14543.821
22,0.04234571206701362,14429.898
23,0.04422774371443645,14309.787
24,0.04610977536185928,14234.874
25,0.04799180700928211,14240.103
26,0.04987383865670494,14294.502
27,0.05175587030412776,14283.985
28,0.05363790195155058,14287.034
29,0.05551993359897341,14365.763
30,0.05740196524639624,14464.165
31,0.05928399689381908,14473.104
32,0.061166028541241896,14407.419
33,0.06304806018866473,14362.059
34,0.06493009183608756,14403.075
35,0.06681212348351037,14475.493
36,0.06869415513093322,14461.136
37,0.07057618677835603,14462.037
38,0.07245821842577888,14396.308
39,0.07434025007320169,14389.4
40,0.07622228172062452,14424.303
41,0.07810431336804735,14400.577
42,0.07998634501547017,14451.368
43,0.08186837666289301,14458.625
44,0.08375040831031583,14452.744
45,0.08563243995773866,14443.978
46,0.08751447160516149,14433.863
47,0.08939650325258432,14417.087
48,0.09127853490000715,14483.962
49,0.09316056654742996,14544.598
50,0.0950425981948528,14619.333
51,0.09692462984227562,14724.259
52,0.09880666148969845,14744.536
53,0.10068869313712128,14744.477
54,0.10257072478454411,14740.394
55,0.10445275643196694,14790.089
56,0.10633478807938976,14860.297
57,0.10821681972681259,14929.059
58,0.11009885137423542,14958.351
59,0.11198088302165825,14938.939
60,0.11386291466908108,14938.764
61,0.1157449463165039,14930.142
62,0.11762697796392674,14907.483
63,0.11950900961134957,14910.665
64,0.12139104125877238,14943.981
65,0.12327307290619521,14898.813
66,0.12515510455361803,14843.659
67,0.12703713620104087,14835.91
68,0.1289191678484637,14804.795
69,0.13080119949588653,14889.599
70,0.13268323114330935,14922.123
71,0.1345652627907322,14875.8955
72,0.136447294438155,14826.951
73,0.13832932608557783,14803.071
74,0.14021135773300067,14837.144
75,0.14209338938042348,14820.181
76,0.14397542102784633,14785.85
77,0.14585745267526914,14807.4
78,0.14773948432269196,14788.377
79,0.1496215159701148,14778.207
80,0.15150354761753765,14781.659
81,0.15338557926496046,14779.007
82,0.15526761091238328,14770.921
83,0.1571496425598061,14818.234
84,0.15903167420722894,14828.321
85,0.16091370585465178,14865.3545
86,0.1627957375020746,14901.353
87,0.16467776914949742,14867.88
88,0.16655980079692026,14803.179
89,0.16844183244434308,14748.049
90,0.17032386409176592,14717.048
91,0.17220589573918874,14727.934
92,0.17408792738661155,14743.591
93,0.1759699590340344,14783.524
94,0.17785199068145724,14824.231
95,0.17973402232888006,14911.775
96,0.18161605397630287,14926.187
97,0.1834980856237257,14901.662
98,0.18538011727114853,14889.737
99,0.18726214891857138,14875.433
100,0.1891441805659942,14921.786
101,0.191026212213417,15035.087
102,0.19290824386083982,15136.501
103,0.19479027550826267,15208.643
104,0.1966723071556855,15281.191
105,0.19855433880310833,15402.934
106,0.20043637045053114,15528.843
107,0.20231840209795396,15647.211
108,0.20420043374537683,15725.317
109,0.20608246539279965,15828.283
110,0.20796449704022246,15978.439
111,0.20984652868764528,16144.318
112,0.2117285603350681,16376.372
113,0.21361059198249097,16577.078
114,0.21549262362991378,16793.596
115,0.2173746552773366,17043.69
116,0.21925668692475941,17291.057
117,0.22113871857218226,17567.598
118,0.2230207502196051,17861.494
119,0.22490278186702792,18175.578
120,0.22678481351445073,18567.531
121,0.22866684516187358,18950.906
122,0.2305488768092964,19319.748
123,0.23243090845671924,19692.02
124,0.2343129401041421,20018.947
125,0.23619497175156492,20347.592
126,0.23807700339898774,20705.041
127,0.23995903504641056,21102.662
128,0.2418410666938334,21535.12
129,0.24372309834125622,21975.041
130,0.24560512998867903,22428.8
131,0.24748716163610185,22886.217
132,0.24936919328352466,23324.707
133,0.25125122493094754,23762.074
134,0.2531332565783704,24202.49
135,0.25501528822579317,24611.342
136,0.256897319873216,25040.984
137,0.25877935152063886,25466.25
138,0.26066138316806164,25885.988
139,0.2625434148154845,26204.994
140,0.26442544646290733,26526.895
141,0.2663074781103301,26896.791
142,0.268189509757753,27253.938
143,0.2700715414051758,27608.68
144,0.27195357305259865,27960.262
145,0.27383560470002144,28320.557
146,0.2757176363474443,28636.455
147,0.2775996679948671,28951.69
148,0.2794816996422899,29309.396
149,0.28136373128971276,29687.441
150,0.2832457629371356,30095.84
151,0.28512779458455845,30452.246
152,0.2870098262319813,30825.396
153,0.2888918578794041,31189.219
154,0.2907738895268269,31576.598
155,0.2926559211742497,31967.785
156,0.29453795282167256,32398.383
157,0.2964199844690954,32818.45
158,0.2983020161165182,33221.395
159,0.30018404776394103,33647.49
160,0.3020660794113639,34087.305
161,0.3039481110587867,34520.203
162,0.30583014270620956,34937.504
163,0.30771217435363235,35348.727
164,0.3095942060010552,35785.324
165,0.31147623764847804,36238.66
166,0.3133582692959008,36762.367
167,0.31524030094332367,37311.035
168,0.31712233259074646,37840.05
169,0.3190043642381693,38398.848
170,0.32088639588559215,38950.5
171,0.322768427533015,39474.508
172,0.32465045918043783,40036.64
173,0.3265324908278606,40649.266
174,0.32841452247528347,41236.43
175,0.3302965541227063,41842.805
176,0.3321785857701291,42471.773
177,0.33406061741755194,43132.957
178,0.33594264906497473,43873.6
179,0.33782468071239763,44638.41
180,0.3397067123598205,45461.492
181,0.34158874400724326,46337.12
182,0.3434707756546661,47217.734
183,0.3453528073020889,48141.875
184,0.34723483894951174,49099.4
185,0.3491168705969346,50130.047
186,0.35099890224435737,51170.918
187,0.3528809338917802,52212.6
188,0.35476296553920306,53249.945
189,0.3566449971866259,54295.484
190,0.35852702883404874,55375.516
191,0.36040906048147153,56496.527
192,0.3622910921288944,57613.664
193,0.36417312377631716,58744.793
194,0.36605515542374,59912.723
195,0.36793718707116285,61077.508
196,0.36981921871858564,62255.01
197,0.37170125036600854,63446.957
198,0.37358328201343133,64674.67
199,0.37546531366085417,65936.36
200,0.377347345308277,67169.67
201,0.3792293769556998,68471.52
202,0.38111140860312265,69792.24
203,0.38299344025054544,71070.66
204,0.3848754718979683,72357.42
205,0.3867575035453911,73703.445
206,0.38863953519281397,75030.32
207,0.3905215668402368,76445.81
208,0.3924035984876596,77879.75
209,0.39428563013508244,79283.67
210,0.3961676617825053,80751.79
211,0.3980496934299281,82256.4
212,0.3999317250773509,83743.73
