,q,I
0,0.0009410158237114137,12698.231
1,0.0028230474711342414,12701.993
2,0.004705079118557069,12738.952
3,0.006587110765979897,13074.855
4,0.008469142413402726,13433.351
5,0.010351174060825554,13572.899
6,0.01223320570824838,13657.369
7,0.014115237355671207,13621.864
8,0.015997269003094037,13538.392
9,0.017879300650516863,13458.979
10,0.019761332297939693,13388.547
11,0.02164336394536252,13389.32
12,0.023525395592785346,13439.667
13,0.025407427240208176,13432.132
14,0.027289458887631002,13402.908
15,0.029171490535053825,13325.409
16,0.031053522182476655,13297.234
17,0.03293555382989948,13314.839
18,0.03481758547732231,13382.154
19,0.03669961712474514,13328.174
20,0.03858164877216797,13227.41
21,0.040463680419590795,13095.448
22,0.04234571206701362,12968.471
23,0.04422774371443645,12858.767
24,0.04610977536185928,12780.659
25,0.04799180700928211,12777.207
26,0.04987383865670494,12833.217
27,0.05175587030412776,12840.529
28,0.05363790195155058,12847.001
29,0.05551993359897341,12931.651
30,0.05740196524639624,13040.5
31,0.05928399689381908,13044.233
32,0.061166028541241896,12972.731
33,0.06304806018866473,12918.105
34,0.06493009183608756,12954.666
35,0.06681212348351037,13023.912
36,0.06869415513093322,13003.08
37,0.07057618677835603,13006.323
38,0.07245821842577888,12942.852
39,0.07434025007320169,12930.418
40,0.07622228172062452,12957.312
41,0.07810431336804735,12930.489
42,0.07998634501547017,12972.995
43,0.08186837666289301,12982.068
44,0.08375040831031583,12980.038
45,0.08563243995773866,12969.548
46,0.08751447160516149,12969.636
47,0.08939650325258432,12961.349
48,0.09127853490000715,13029.39
49,0.09316056654742996,13090.55
50,0.0950425981948528,13159.354
51,0.09692462984227562,13256.648
52,0.09880666148969845,13276.8955
53,0.10068869313712128,13275.719
54,0.10257072478454411,13266.398
55,0.10445275643196694,13299.246
56,0.10633478807938976,13374.192
57,0.10821681972681259,13436.6455
58,0.11009885137423542,13463.958
59,0.11198088302165825,13431.5625
60,0.11386291466908108,13427.217
61,0.1157449463165039,13426.951
62,0.11762697796392674,13408.047
63,0.11950900961134957,13412.901
64,0.12139104125877238,13445.261
65,0.12327307290619521,13394.019
66,0.12515510455361803,13336.323
67,0.12703713620104087,13324.809
68,0.1289191678484637,13300.007
69,0.13080119949588653,13372.434
70,0.13268323114330935,13394.106
71,0.1345652627907322,13345.424
72,0.136447294438155,13301.62
73,0.13832932608557783,13271.394
74,0.14021135773300067,13308.457
75,0.14209338938042348,13289.99
76,0.14397542102784633,13252.069
77,0.14585745267526914,13272.712
78,0.14773948432269196,13256.45
79,0.1496215159701148,13235.947
80,0.15150354761753765,13236.35
81,0.15338557926496046,13235.172
82,0.15526761091238328,13215.194
83,0.1571496425598061,13251.672
84,0.15903167420722894,13261.111
85,0.16091370585465178,13295.418
86,0.1627957375020746,13329.789
87,0.16467776914949742,13287.015
88,0.16655980079692026,13224.324
89,0.16844183244434308,13165.117
90,0.17032386409176592,13133.241
91,0.17220589573918874,13131.742
92,0.17408792738661155,13139.303
93,0.1759699590340344,13183.962
94,0.17785199068145724,13214.305
95,0.17973402232888006,13295.044
96,0.18161605397630287,13313.709
97,0.1834980856237257,13284.046
98,0.18538011727114853,13259.087
99,0.18726214891857138,13217.248
100,0.1891441805659942,13237.936
101,0.191026212213417,13290.2705
102,0.19290824386083982,13312.595
103,0.19479027550826267,13303.493
104,0.1966723071556855,13301.651
105,0.19855433880310833,13322.935
106,0.20043637045053114,13352.198
107,0.20231840209795396,13357.82
108,0.20420043374537683,13303.798
109,0.20608246539279965,13272.897
110,0.20796449704022246,13270.459
111,0.20984652868764528,13270.044
112,0.2117285603350681,13293.308
113,0.21361059198249097,13297.569
114,0.21549262362991378,13286.9375
115,0.2173746552773366,13306.95
116,0.21925668692475941,13320.143
117,0.22113871857218226,13333.523
118,0.2230207502196051,13351.598
119,0.22490278186702792,13371.019
120,0.22678481351445073,13405.461
121,0.22866684516187358,13439.31
122,0.2305488768092964,13448.768
123,0.23243090845671924,13454.312
124,0.2343129401041421,13431.346
125,0.23619497175156492,13411.063
126,0.23807700339898774,13400.95
127,0.23995903504641056,13426.349
128,0.2418410666938334,13445.472
129,0.24372309834125622,13436.842
130,0.24560512998867903,13443.152
131,0.24748716163610185,13450.975
132,0.24936919328352466,13480.949
133,0.25125122493094754,13506.938
134,0.2531332565783704,13502.062
135,0.25501528822579317,13516.94
136,0.256897319873216,13551.505
137,0.25877935152063886,13575.173
138,0.26066138316806164,13584.724
139,0.2625434148154845,13559.345
140,0.26442544646290733,13551.041
141,0.2663074781103301,13548.999
142,0.268189509757753,13531.508
143,0.2700715414051758,13512.874
144,0.27195357305259865,13499.635
145,0.27383560470002144,13501.835
146,0.2757176363474443,13475.541
147,0.2775996679948671,13453.888
148,0.2794816996422899,13454.489
149,0.28136373128971276,13468.479
150,0.2832457629371356,13524.249
151,0.28512779458455845,13537.711
152,0.2870098262319813,13540.5205
153,0.2888918578794041,13540.179
154,0.2907738895268269,13558.498
155,0.2926559211742497,13570.876
156,0.29453795282167256,13587.29
157,0.2964199844690954,13609.83
158,0.2983020161165182,13602.832
159,0.30018404776394103,13622.196
160,0.3020660794113639,13649.5
161,0.3039481110587867,13668.371
162,0.30583014270620956,13659.378
163,0.30771217435363235,13627.102
164,0.3095942060010552,13602.254
165,0.31147623764847804,13599.076
166,0.3133582692959008,13621.165
167,0.31524030094332367,13653.27
168,0.31712233259074646,13685.034
169,0.3190043642381693,13707.352
170,0.32088639588559215,13744.891
171,0.322768427533015,13750.287
172,0.32465045918043783,13763.465
173,0.3265324908278606,13802.352
174,0.32841452247528347,13796.914
175,0.3302965541227063,13802.872
176,0.3321785857701291,13792.494
177,0.33406061741755194,13764.951
178,0.33594264906497473,13795.021
179,0.33782468071239763,13807.516
180,0.3397067123598205,13854.657
181,0.34158874400724326,13909.818
182,0.3434707756546661,13935.661
183,0.3453528073020889,13955.804
184,0.34723483894951174,13985.124
185,0.3491168705969346,14014.825
186,0.35099890224435737,14039.24
187,0.3528809338917802,14040.398
188,0.35476296553920306,14043.789
189,0.3566449971866259,14050.852
190,0.35852702883404874,14061.409
191,0.36040906048147153,14103.772
192,0.3622910921288944,14148.665
193,0.36417312377631716,14158.85
194,0.36605515542374,14205.308
195,0.36793718707116285,14219.327
196,0.36981921871858564,14221.161
197,0.37170125036600854,14271.297
198,0.37358328201343133,14313.002
199,0.37546531366085417,14374.471
200,0.377347345308277,14443.696
201,0.3792293769556998,14528.673
202,0.38111140860312265,14579.027
203,0.38299344025054544,14640.251
204,0.3848754718979683,14683.846
205,0.3867575035453911,14715.59
206,0.38863953519281397,14754.5625
207,0.3905215668402368,14763.363
208,0.3924035984876596,14785.222
209,0.39428563013508244,14794.258
210,0.3961676617825053,14823.465
211,0.3980496934299281,14908.222
212,0.3999317250773509,14972.2295
213,0.4018137567247737,15028.309
214,0.40369578837219655,15076.891
215,0.40557782001961945,15110.95
216,0.40745985166704224,15165.877
217,0.4093418833144651,15186.532
218,0.41122391496188787,15197.212
219,0.4131059466093107,15203.731
220,0.41498797825673356,15254.417
221,0.41687000990415635,15341.0625
222,0.4187520415515792,15435.175
223,0.420634073199002,15507.628
224,0.4225161048464248,15487.669
225,0.4243981364938477,15459.494
226,0.4262801681412705,15453.261
227,0.42816219978869335,15468.078
228,0.43004423143611614,15528.808
229,0.431926263083539,15585.257
230,0.43380829473096183,15648.302
231,0.4356903263783846,15701.348
232,0.43757235802580746,15730.127
233,0.43945438967323025,15750.568
234,0.44133642132065315,15788.321
235,0.443218452968076,15815.032
236,0.4451004846154988,15871.258
237,0.4469825162629216,15921.277
238,0.4488645479103444,15960.213
239,0.45074657955776726,15993.095
240,0.4526286112051901,16031.589
241,0.4545106428526129,16071.4
242,0.45639267450003573,16109.157
243,0.4582747061474586,16134.4375
244,0.46015673779488137,16145.089
245,0.46203876944230426,16152.501
246,0.463920801089727,16164.081
247,0.4658028327371499,16210.873
248,0.46768486438457274,16250.746
249,0.46956689603199553,16287.129
250,0.47144892767941843,16314.224
251,0.47333095932684116,16330.781
252,0.47521299097426406,16351.461
253,0.47709502262168685,16368.21
254,0.4789770542691097,16388.506
255,0.4808590859165325,16431.578
256,0.4827411175639553,16464.197
257,0.4846231492113782,16498.047
258,0.48650518085880096,16523.232
259,0.48838721250622386,16523.861
260,0.49026924415364664,16516.182
261,0.4921512758010695,16513.76
262,0.4940333074484923,16533.854
263,0.4959153390959151,16560.316
264,0.4977973707433379,16610.037
265,0.4996794023907608,16639.445
266,0.5015614340381837,16639.803
267,0.5034434656856064,16632.996
268,0.5053254973330293,16652.773
269,0.5072075289804521,16645.09
270,0.5090895606278749,16667.389
271,0.5109715922752978,16718.07
272,0.5128536239227206,16772.047
273,0.5147356555701433,16816.268
