,q,I
0,0.0009410158237114137,12891.643
1,0.0028230474711342414,12864.704
2,0.004705079118557069,12866.503
3,0.006587110765979897,13199.511
4,0.008469142413402726,13568.965
5,0.010351174060825554,13712.042
6,0.01223320570824838,13784.478
7,0.014115237355671207,13770.883
8,0.015997269003094037,13696.296
9,0.017879300650516863,13634.654
10,0.019761332297939693,13556.932
11,0.02164336394536252,13578.718
12,0.023525395592785346,13607.3
13,0.025407427240208176,13610.392
14,0.027289458887631002,13580.733
15,0.029171490535053825,13492.712
16,0.031053522182476655,13467.027
17,0.03293555382989948,13481.06
18,0.03481758547732231,13549.888
19,0.03669961712474514,13500.172
20,0.03858164877216797,13408.065
21,0.040463680419590795,13289.46
22,0.04234571206701362,13154.66
23,0.04422774371443645,13039.06
24,0.04610977536185928,12955.704
25,0.04799180700928211,12947.505
26,0.04987383865670494,13020.684
27,0.05175587030412776,13024.201
28,0.05363790195155058,13022.827
29,0.05551993359897341,13105.775
30,0.05740196524639624,13205.749
31,0.05928399689381908,13211.48
32,0.061166028541241896,13149.721
33,0.06304806018866473,13103.2295
34,0.06493009183608756,13137.885
35,0.06681212348351037,13202.126
36,0.06869415513093322,13189.599
37,0.07057618677835603,13189.868
38,0.07245821842577888,13122.387
39,0.07434025007320169,13118.291
40,0.07622228172062452,13154.222
41,0.07810431336804735,13132.258
42,0.07998634501547017,13176.683
43,0.08186837666289301,13171.426
44,0.08375040831031583,13166.307
45,0.08563243995773866,13146.812
46,0.08751447160516149,13139.625
47,0.08939650325258432,13128.571
48,0.09127853490000715,13200.369
49,0.09316056654742996,13263.1455
50,0.0950425981948528,13340.449
51,0.09692462984227562,13440.439
52,0.09880666148969845,13462.95
53,0.10068869313712128,13459.822
54,0.10257072478454411,13448.561
55,0.10445275643196694,13488.969
56,0.10633478807938976,13558.48
57,0.10821681972681259,13623.961
58,0.11009885137423542,13657.092
59,0.11198088302165825,13624.743
60,0.11386291466908108,13617.086
61,0.1157449463165039,13618.596
62,0.11762697796392674,13601.605
63,0.11950900961134957,13600.304
64,0.12139104125877238,13627.303
65,0.12327307290619521,13581.556
66,0.12515510455361803,13523.091
67,0.12703713620104087,13517.707
68,0.1289191678484637,13493.296
69,0.13080119949588653,13572.231
70,0.13268323114330935,13591.469
71,0.1345652627907322,13539.672
72,0.136447294438155,13486.342
73,0.13832932608557783,13458.458
74,0.14021135773300067,13495.625
75,0.14209338938042348,13475.383
76,0.14397542102784633,13437.748
77,0.14585745267526914,13458.52
78,0.14773948432269196,13432.681
79,0.1496215159701148,13414.001
80,0.15150354761753765,13411.609
81,0.15338557926496046,13410.6
82,0.15526761091238328,13396.509
83,0.1571496425598061,13447.405
84,0.15903167420722894,13463.173
85,0.16091370585465178,13501.334
86,0.1627957375020746,13532.042
87,0.16467776914949742,13487.975
88,0.16655980079692026,13421.743
89,0.16844183244434308,13364.407
90,0.17032386409176592,13325.057
91,0.17220589573918874,13324.562
92,0.17408792738661155,13327.683
93,0.1759699590340344,13375.593
94,0.17785199068145724,13408.68
95,0.17973402232888006,13489.595
96,0.18161605397630287,13502.046
97,0.1834980856237257,13476.761
98,0.18538011727114853,13456.151
99,0.18726214891857138,13420.304
100,0.1891441805659942,13433.142
101,0.191026212213417,13495.952
102,0.19290824386083982,13522.741
103,0.19479027550826267,13518.607
104,0.1966723071556855,13519.003
105,0.19855433880310833,13557.713
106,0.20043637045053114,13589.331
107,0.20231840209795396,13604.4375
108,0.20420043374537683,13555.745
109,0.20608246539279965,13542.816
110,0.20796449704022246,13548.439
111,0.20984652868764528,13558.408
112,0.2117285603350681,13597.696
113,0.21361059198249097,13614.175
114,0.21549262362991378,13616.727
115,0.2173746552773366,13649.395
116,0.21925668692475941,13678.7
117,0.22113871857218226,13709.949
