,q,I
0,0.0009410158237114137,12803.633
1,0.0028230474711342414,12819.807
2,0.004705079118557069,12875.439
3,0.006587110765979897,13195.454
4,0.008469142413402726,13542.48
5,0.010351174060825554,13698.911
6,0.01223320570824838,13762.975
7,0.014115237355671207,13748.81
8,0.015997269003094037,13678.986
9,0.017879300650516863,13591.656
10,0.019761332297939693,13514.676
11,0.02164336394536252,13517.23
12,0.023525395592785346,13555.455
13,0.025407427240208176,13572.685
14,0.027289458887631002,13555.478
15,0.029171490535053825,13481.89
16,0.031053522182476655,13437.342
17,0.03293555382989948,13449.856
18,0.03481758547732231,13513.936
19,0.03669961712474514,13445.926
20,0.03858164877216797,13353.272
21,0.040463680419590795,13227.402
22,0.04234571206701362,13101.877
23,0.04422774371443645,12987.545
24,0.04610977536185928,12911.102
25,0.04799180700928211,12912.046
26,0.04987383865670494,12966.71
27,0.05175587030412776,12958.527
28,0.05363790195155058,12973.701
29,0.05551993359897341,13058.692
30,0.05740196524639624,13161.151
31,0.05928399689381908,13172.569
32,0.061166028541241896,13103.726
33,0.06304806018866473,13056.181
34,0.06493009183608756,13090.239
35,0.06681212348351037,13151.842
36,0.06869415513093322,13131.347
37,0.07057618677835603,13141.375
38,0.07245821842577888,13081.3545
39,0.07434025007320169,13069.629
40,0.07622228172062452,13089.613
41,0.07810431336804735,13066.973
42,0.07998634501547017,13123.825
43,0.08186837666289301,13123.184
44,0.08375040831031583,13114.839
45,0.08563243995773866,13103.335
46,0.08751447160516149,13094.5625
47,0.08939650325258432,13082.374
48,0.09127853490000715,13153.181
49,0.09316056654742996,13216.603
50,0.0950425981948528,13288.938
51,0.09692462984227562,13389.591
52,0.09880666148969845,13407.29
53,0.10068869313712128,13405.904
54,0.10257072478454411,13394.755
55,0.10445275643196694,13446.109
56,0.10633478807938976,13514.348
57,0.10821681972681259,13579.132
58,0.11009885137423542,13603.027
59,0.11198088302165825,13567.643
60,0.11386291466908108,13564.892
61,0.1157449463165039,13566.915
62,0.11762697796392674,13554.083
63,0.11950900961134957,13552.69
64,0.12139104125877238,13588.066
65,0.12327307290619521,13543.159
66,0.12515510455361803,13481.551
67,0.12703713620104087,13472.554
68,0.1289191678484637,13448.479
69,0.13080119949588653,13525.5625
70,0.13268323114330935,13541.173
